adcreatives,adset,campaign,created_time,id,name
"{'data': [{'effective_object_story_id': '147874238886298_1373174340156553', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/402650335_1351676972306290_2618804361413268851_n.jpg?_nc_cat=108&ccb=1-7&_nc_ohc=6N0WZR8QZNIAX8AX2x2&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBWbjrqCVFs91z8lSs_FN-3AwbkrJZHxlOL-uuph6F6CQ&oe=65D83DFD', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/408359661_120204953144240584_461640652302648360_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=YUp79BJopcMAX9DA7p2&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfDmJfscp7dTOxCyYlh__xifWNhAXXWPIlJNl5q5MQfl1A&oe=65D8B0DE', 'object_type': 'POST_DELETED', 'id': '120205019499660584'}]}","<AdSet> {
    ""id"": ""120204929510280584"",
    ""name"": ""Nuovo gruppo di inserzioni Interazioni""
}","<Campaign> {
    ""account_id"": ""1019539959304272"",
    ""id"": ""120204929509180584"",
    ""name"": ""Capodanno"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-12-21T17:44:10+0100,120204929510430584,Nuova inserzione Interazioni
"{'data': [{'body': 'Alla ricerca di idee regalo che facciano saltare di gioia anche il tuo cuore?\nBeh, non cercare oltre! 🎁 \n\nTi aspettiamo in Cantina Arnaldi, il regalo perfetto è già qui.\n\n📍Ci trovi in Via Salizada San Pantalon 35 a Venezia \n📞 Per info puoi chiamarci al numero 041 524 4992', 'effective_object_story_id': '147874238886298_1362908334516487', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/407939839_1362908331183154_2707117909943569926_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=o5X5V4Lz2M0AX9Vbbwq&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfCM8qXUkIz1i-fftS87USiK6WHJ8yiH74UsnCJ6jmTqzg&oe=65D9483C', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406314029_120203264645470584_7948689632234087930_n.png?_nc_cat=107&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=iw33fZgdOAAAX-KS2Wd&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAMypSd-yXCd2Z_lXlqW1mVviFeePGLynHOEbkAzPckYw&oe=65D863CA', 'object_type': 'PHOTO', 'id': '120203264737270584'}]}","<AdSet> {
    ""id"": ""120203264318070584"",
    ""name"": ""Nuovo pacchetto: Interazioni Gruppo di inserzioni con impostazioni consigliate""
}","<Campaign> {
    ""account_id"": ""1019539959304272"",
    ""id"": ""120203264318060584"",
    ""name"": ""Campagna Regali di Natale"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-12-06T10:55:00+0100,120203264318050584,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
"{'data': [{'body': ""🌹 San Valentino al Ristorante Lo Squalo, dove l'amore si fonde con i deliziosi sapori del Mare.\n\nPrenota ora il tuo tavolo!\n\n🐟  Ristorante Lo Squalo, Via Fiume 37, Monopoli\n 📞 3347065315"", 'effective_object_story_id': '539757566386348_1134266724695558', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/426899912_1134266718028892_4897683678909529973_n.jpg?_nc_cat=108&ccb=1-7&_nc_ohc=1ljuEDowyWUAX9d5iUb&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBWKHMBFg6Ys4P7DQvCo0Eu8cnPe5FadsNVRVZC-O6AFg&oe=65D82FE9', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/426343183_120205835871280169_7354402557928347394_n.png?_nc_cat=110&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=4hi6HwXE3loAX_2-_1f&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfDYXBUX7gkC0jvKYQvEYAppTzm9bWHTAANdC-m-JmZxvw&oe=65D7AC36', 'object_type': 'PHOTO', 'id': '120205835876610169'}]}","<AdSet> {
    ""id"": ""120205834998890169"",
    ""name"": ""Nuovo pacchetto: Interazioni Gruppo di inserzioni con impostazioni consigliate""
}","<Campaign> {
    ""account_id"": ""2073483209674248"",
    ""id"": ""120205834998900169"",
    ""name"": ""San Valentino"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2024-02-09T16:59:08+0100,120205834998880169,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
"{'data': [{'body': 'Preordina la cena della Vigilia e di San Silvestro al Ristorante Lo Squalo 🦈\n\nInviandoci un Whatsapp con Scritto BuoneFeste2023 otterrai il tuo sconto del 10% sul totale 🤩\n\nScrivici subito 😉\n\n🐟 Ristorante Lo Squalo, Via Fiume 37, Monopoli\n📞 334 706 5315', 'effective_object_story_id': '539757566386348_1098505071605057', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/411778928_1098505064938391_2703135289494055786_n.jpg?_nc_cat=106&ccb=1-7&_nc_ohc=B1zdslaLYVcAX-yg6VM&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfCGhrW6ZsNi-xjj47fLHxm-AuDieGbJYn5VvkGiE0shlA&oe=65D81C5A', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/409862462_120203815944250169_1284019941760104808_n.png?_nc_cat=100&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=N73As8e1HA0AX8_suPn&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfB9RlxJ9Goa7m1LDI5JXeZFVOdFZNlY1K7IAMnSLnFRyg&oe=65D76258', 'object_type': 'PHOTO', 'id': '120203816981200169'}]}","<AdSet> {
    ""id"": ""120203815509240169"",
    ""name"": ""Nuovo pacchetto: Interazioni Gruppo di inserzioni con impostazioni consigliate""
}","<Campaign> {
    ""account_id"": ""2073483209674248"",
    ""id"": ""120203815509260169"",
    ""name"": ""10%sconto Vigilia e Capodanno"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-12-20T09:24:00+0100,120203815509250169,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
"{'data': [{'effective_object_story_id': '539757566386348_1085421936246704', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406039646_120201989898670169_8997747876550059816_n.png?_nc_cat=101&ccb=1-7&_nc_ohc=HVOMNzSsGIsAX-bEK3W&_nc_oc=AQkoSrjPpL-r_m-C16xqCkjpJTVb0BM-OIGYmTj3At8T70Yg44ArNQCOo3sX0KSA_lA&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=46b8c0&_nc_sid=58080a&oh=00_AfAnIDYr_RMN0VICKKEm2EZ3thcReF2RyklDnmCNt-IS7Q&oe=65D7E4EE', 'object_type': 'SHARE', 'id': '120201990016590169'}]}","<AdSet> {
    ""id"": ""120201989687700169"",
    ""name"": ""Nuovo pacchetto: Interazioni Gruppo di inserzioni con impostazioni consigliate""
}","<Campaign> {
    ""account_id"": ""2073483209674248"",
    ""id"": ""120201989687690169"",
    ""name"": ""Nuovo pacchetto: Interazioni Campagna con impostazioni consigliate"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-11-30T14:44:33+0100,120201989687680169,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
"{'data': [{'effective_object_story_id': '1568933576676190_993248802364035', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/427588444_120205752627200080_4030644636247860255_n.png?_nc_cat=104&ccb=1-7&_nc_ohc=AqdcLnYHXDEAX9P4WiH&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=46b8c0&_nc_sid=58080a&oh=00_AfDYya1wFnBxXfGduC3sdtwM3QdLRcrGfGrslXGNgu4aDQ&oe=65D7E908', 'object_type': 'SHARE', 'id': '120205753837080080'}]}","<AdSet> {
    ""id"": ""120205751358270080"",
    ""name"": ""pizza""
}","<Campaign> {
    ""account_id"": ""3505879773063464"",
    ""id"": ""120205751358280080"",
    ""name"": ""Seconda Sponsorizzata Pom&Moz"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2024-02-19T11:55:31+0100,120205751358290080,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
"{'data': [{'body': 'Vieni a scoprire la magia della vera pizza Napoletana a Pisa 🍕😋\n\n🍕  Ti aspettiamo da Pomodoro e Mozzarella \n📍 Via Domenico Cavalca 28/30,  Pisa\n📞 Chiamaci al 331 955 7094', 'effective_object_story_id': '1568933576676190_965064121849170', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/417826276_965064118515837_8500547568361307290_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=x7Z8jYlHtqcAX-YZxeD&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBgiQCCmdwLFjab7p3QZV1ksrHoME62sqCnn-wccIU7Vw&oe=65D91DAE', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/406805804_120204181332440080_2907208396718723446_n.png?_nc_cat=111&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=yNHJw6UfKUcAX93L0XJ&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfDqeM3CjEOZBCo4oPyS2OSGeaiUpk3d1ukvD7Gn7jo3nA&oe=65D8F38D', 'object_type': 'PHOTO', 'id': '120204181695200080'}]}","<AdSet> {
    ""id"": ""120204180956850080"",
    ""name"": ""Inserzione pizza""
}","<Campaign> {
    ""account_id"": ""3505879773063464"",
    ""id"": ""120204180956780080"",
    ""name"": ""Prima Sponsorizzata Pom & Moz"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2024-01-10T10:20:32+0100,120204180956890080,Foto Pizza
"{'data': [{'effective_object_story_id': '104691045178176_680411210936518', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/411327656_120203932571930503_214503715114642461_n.png?_nc_cat=102&ccb=1-7&_nc_ohc=VPsu1nHChuoAX8xicOO&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=46b8c0&_nc_sid=58080a&oh=00_AfDoDxOqWrmnHw1z_Ws47duJ6pz2uoxJFF6cTCp1YGNfSQ&oe=65D8C2A5', 'object_type': 'SHARE', 'id': '120203932690490503'}]}","<AdSet> {
    ""id"": ""120203929943910503"",
    ""name"": ""Nuovo gruppo di inserzioni Interazioni""
}","<Campaign> {
    ""account_id"": ""174248272419214"",
    ""id"": ""120203929943820503"",
    ""name"": ""Seconda sponsorizzataL'osteria"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2024-01-12T11:18:27+0100,120203929943950503,Tartare
"{'data': [{'effective_object_story_id': '104691045178176_658835233094116', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/399882186_120201398934400503_4873873081526131369_n.png?_nc_cat=111&ccb=1-7&_nc_ohc=5D8Z-Mk0tEIAX-aLi9m&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=46b8c0&_nc_sid=58080a&oh=00_AfB35SVM1C01JF_ATkgfL3cRR7D9I_p66wa2f7V-Gdk8Rw&oe=65D90776', 'object_type': 'SHARE', 'id': '120201400378480503'}]}","<AdSet> {
    ""id"": ""120201398107960503"",
    ""name"": ""Nuovo gruppo di inserzioni Interazioni""
}","<Campaign> {
    ""account_id"": ""174248272419214"",
    ""id"": ""120201398107410503"",
    ""name"": ""osteria della posta generico"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-12-04T16:40:13+0100,120201398108550503,Nuova inserzione Interazioni
"{'data': [{'effective_object_story_id': '356090088359276_872832404845398', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/407651240_120203649542830535_7380311582711057963_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=5wtqvYPppwcAX_B0pNI&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=46b8c0&_nc_sid=58080a&oh=00_AfDCgniMMvtV-4TdUYChDJ8540zAuigab4REkb4baulKNQ&oe=65D8311B', 'id': '120203649598010535'}]}","<AdSet> {
    ""id"": ""120203649344930535"",
    ""name"": ""Nuovo gruppo di inserzioni Interazioni""
}","<Campaign> {
    ""account_id"": ""6530252110356799"",
    ""id"": ""120203649344880535"",
    ""name"": ""Gioved\u00ec 2x1"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-12-18T15:16:01+0100,120203649344970535,Nuova inserzione Interazioni
"{'data': [{'body': '🍕🎉 Offerta imperdibile! Ogni sabato da Andy Pizza serata Karaoke e Giropizza a soli 12 euro! \n\nCosa ti aspetta? 😋 🎉 \n\n🍤 Deliziosi fritti misti\n🍕 Pizza a volontà con ingredienti di alta qualità\n🍺 Bibita da 33 cl inclusa\n\nUnisciti a noi per una serata di divertimento e ottimo cibo nella nostra pizzeria. \nPorta amici e famiglia e goditi il sabato da Andy Pizza! 🍕 \nPrenotazioni per minimo quattro persone a tavolo\n\n📍 Via Tullio Ascarelli, 133/135, Roma  \n📞 06 9674 0632', 'effective_object_story_id': '356090088359276_836980475097258', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/395236532_836980465097259_5074077905685324133_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=PpYWGJX-zvoAX_BURl8&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfDqP-bT0Mf6TnKk_7m89eTKR9LBawwVa_IHl2ywysnncA&oe=65D850CF', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/386224122_23862197629980534_4627677675974669335_n.png?_nc_cat=101&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=x5_E4Mnow0QAX_Ax-d6&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCi5UIv4SN1kDFsWp5YOSa6hKRFHwahI7iF3KLosEzCZw&oe=65D8C30B', 'object_type': 'PHOTO', 'id': '120200612187060535'}]}","<AdSet> {
    ""id"": ""23862195219840534"",
    ""name"": ""Nuovo gruppo di inserzioni Interazioni""
}","<Campaign> {
    ""account_id"": ""6530252110356799"",
    ""id"": ""23862195219790534"",
    ""name"": ""Prima Sponsorizzata Andy Pizza Giropizza"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-10-11T11:37:00+0200,23862195220040534,Nuova inserzione Interazioni
"{'data': [{'body': 'Da Misstrafogo, il sabato sera è sempre una festa! 🎉 \nCantiamo 🎤, balliamo 💃, e, soprattutto, ci divertiamo tantissimo! 😄✨\n\nUnisciti anche tu a noi e vivi momenti indimenticabili! 🕺💫\n\n📍Via Maggiore Pietro Toselli 18, Palermo\n📞 380 3806360\n\n #Festa #DivertimentoAssicurato 🎊', 'effective_object_story_id': '141156332410566_122105901920070938', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/407391888_122105901938070938_4309744484979050926_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=eoMIB8PrrSEAX9ELUIt&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBs-2vwWwGaHFrTLkwCO6Ig4KagppU7wuCttIC9YttXng&oe=65D7767E', 'object_type': 'PHOTO', 'id': '120203494638170209'}]}","<AdSet> {
    ""id"": ""120203494495730209"",
    ""name"": ""Nuovo gruppo di inserzioni Interazioni""
}","<Campaign> {
    ""account_id"": ""963035264757415"",
    ""id"": ""120203494495700209"",
    ""name"": ""Karaoke sabato"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-12-07T18:38:43+0100,120203494495750209,Prova prova
"{'data': [{'body': 'Vieni a deliziare il tuo palato con i nostri irresistibili primi piatti di MiSstrafogo! 🍝\n\nLasciati tentare dal gusto autentico e dai sapori unici che ci contraddistinguono 😋\n\nAssicurati di prenotare il tuo tavolo per garantire un posto speciale per te 🍽\n\n🗓 Siamo aperti dal Lunedì al Sabato\n📍 Via Maggiore Pietro Toselli, 18\n📞 380 3806360\n\n#misstrafogo #piattideliziosi #pranzigustosi  #palermo', 'effective_object_story_id': '141156332410566_122101368770070938', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/393620210_122101348694070938_6615856059327148881_n.jpg?_nc_cat=110&ccb=1-7&_nc_ohc=ncNGFnwWP5oAX9up4IP&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBoybZ1OQgf8AWe-Do8Eve82Mbu3LK-SpSGYhlJOafTXw&oe=65D8AAAC', 'object_type': 'PHOTO', 'id': '120201189283780209'}]}","<AdSet> {
    ""id"": ""120201188951450209"",
    ""name"": ""Post sponsorizzato""
}","<Campaign> {
    ""account_id"": ""963035264757415"",
    ""id"": ""120201188951420209"",
    ""name"": ""Post sponsorizzato"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-10-20T12:18:01+0200,120201188951470209,Nuova inserzione Interazioni
"{'data': [{'body': '🎶 NIENTE SUONA COME LA MUSICA DAL VIVO! 🎷🎵\n\n🍝 Soprattutto se accompagnata da ottime specialità siciliane 🍕🍷\n\n🗓️ Sabato 14 Ottobre, passa a trovarci 💃\n 🕣 Dalle ore 20.00 🌟\n📍 Via Pietro Toselli, 14, 15, 16, Palermo 🏰', 'effective_object_story_id': '141156332410566_122100271442070938', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/391732041_122100271436070938_5956725834749975469_n.jpg?_nc_cat=100&ccb=1-7&_nc_ohc=StviHCuy900AX8Q_Mxu&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBXwhqEDG2YTqCweEj8Jp4UqIEVGS8-DaPeGlXnMI0UEg&oe=65D867BF', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/385957847_120200797989790209_9070559855374825074_n.png?_nc_cat=107&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=Yi4jql8k-E4AX8eok5z&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAaA5G5lwNlbeAmjjEW8-5S8OPghBWUvXnMGUg86mehtA&oe=65D8FD5D', 'object_type': 'PHOTO', 'id': '120200799392220209'}]}","<AdSet> {
    ""id"": ""120200797753510209"",
    ""name"": ""live music sabato""
}","<Campaign> {
    ""account_id"": ""963035264757415"",
    ""id"": ""120200797753310209"",
    ""name"": ""MiSstrafoto sponsorizzata serata Musica Live"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-10-11T18:05:14+0200,120200797753670209,Nuova inserzione Interazioni
"{'data': [{'body': 'A grande richiesta!\nSpeciale Mese di Febbraio 🧅\n\nCrema di cipolla cotta con burro di bufala, cipolla caramellata old school e ragù bianco sfumato al brandy con scorza di limone!\n\nDa Primo anche per tutto il mese di febbraio. Vi aspettiamo!\n\nPRIMO ❤️\n#primopasta', 'effective_object_story_id': '1531950540468623_938533751094483', 'thumbnail_url': 'https://external-fco2-1.xx.fbcdn.net/emg1/v/t13/5278561423498906264?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQIqU9SHDZDx5r6yWOLAaj2JynsnzRSO3C15DQevy6KZhH6aKmqHhIzlQdL6fjlf7mZIVsvQcuO_ACCqO6sQaFlO5fnApjkr_srGVTAgrgaOg0bjBRxpTA2MHbf8sZ3UyVqUsKy59Ewv0K1HXBIeTbsA&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ccb=13-1&oh=06_AbHY9agyR7prVhZFP04LVi8JKK7IQyuYEGY6jUacr7otxg&oe=65D4EEFA&_nc_sid=58080a', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/426397203_120203356721510129_1234823669201607892_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=qKvn_cL5qT0AX-H7h_i&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfAwZYuYXju7xvWdvZHFCH7MAiqNYHKuAr6POUFdmUzrRQ&oe=65D81185', 'object_type': 'SHARE', 'id': '120203356731250129'}]}","<AdSet> {
    ""id"": ""120203327060310129"",
    ""name"": ""Nuovo pacchetto: Interazioni Gruppo di inserzioni con impostazioni consigliate""
}","<Campaign> {
    ""account_id"": ""620843560199616"",
    ""id"": ""120203327060320129"",
    ""name"": ""Sugo del Mese Febbraio"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2024-02-09T09:26:19+0100,120203327060300129,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
"{'data': [{'body': '🍝Dalla serie #primoaroundcity il nuovo Sugo del Mese con vista sui nostri splendidi lungarni!\nE tu l’hai provato? 😋\n\nVi aspettiamo 📍Vicolo del Tidi, 24 Pisa!\n\nPRIMO ❤️\n\n#primopisa #pasta #primopasta #pisa', 'effective_object_story_id': '1531950540468623_886247596323099', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/403054656_886247592989766_8243296897789400915_n.jpg?_nc_cat=101&ccb=1-7&_nc_ohc=S3YTjzu3c4QAX-PcjtA&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfBLWDn9Q45PDKn5OPfdNuFliSELNPxPATWS476rrSQ06g&oe=65D7FC50', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/399139551_23861795593040128_3565251476202442751_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=NKcFFKnfSSAAX9KA9df&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfB3QWTSwmgGjnAfa-tdcJS-UiV7PQakLOa81a-gP-rjuw&oe=65D7FA1C', 'object_type': 'PHOTO', 'id': '23861795726900128'}]}","<AdSet> {
    ""id"": ""23861795074660128"",
    ""name"": ""Nuovo pacchetto: Interazioni Gruppo di inserzioni con impostazioni consigliate""
}","<Campaign> {
    ""account_id"": ""620843560199616"",
    ""id"": ""23861795074650128"",
    ""name"": ""Nuova Campagna Interazioni: Sugo del Mese"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2023-11-17T10:30:12+0100,23861795074640128,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
"{'data': [{'effective_object_story_id': '1531950540468623_884593196488539', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/397826650_23861684068550128_5624506641482368248_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=RW0Y_Mku43EAX-AMYF3&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=46b8c0&_nc_sid=58080a&oh=00_AfBvxyrcwGekDPkNe32jZgBaitP0Ol3_H9YCY-uBhXViLQ&oe=65D7B71C', 'object_type': 'SHARE', 'id': '23861708393490128'}]}","<AdSet> {
    ""id"": ""23861683758630128"",
    ""name"": ""Primo Around the City""
}","<Campaign> {
    ""account_id"": ""620843560199616"",
    ""id"": ""23861683758610128"",
    ""name"": ""Nuova campagna Notoriet\u00e0 - Sugo del Mese"",
    ""objective"": ""OUTCOME_AWARENESS""
}",2023-11-14T11:47:11+0100,23861683758880128,Nuova inserzione Notorietà
"{'data': [{'body': ""🌹 San Valentino a Casa del Presidente 🌹\n\nIl giorno più romantico dell'anno si avvicina e noi del locale A Casa del Presidente siamo pronti a rendere il vostro San Valentino indimenticabile.\n\n✨Cena a lume di candela e Piano Bar, Animazione per Adulti e Bambini a cura dei TodaGioia\n\n✨Prenotazioni entro il 12 Febbraio \n\n📍  A casa del Presidente\n📆 14 febbraio 2024, h 20.30\n📞 Per info e prenotazioni 347 784 7312"", 'effective_object_story_id': '100643228437894_889454789847295', 'thumbnail_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t39.30808-6/423249871_889454786513962_6704452867119889771_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=It-SU3Ut8iwAX_A48G_&_nc_oc=AQmM4W1-x5PUQJp5QvAx8C0kvgxFXYrdfl_CfBRhzQmzp7yIIxM6UXjH4Ec0Nq86GTg&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75&ur=21a04a&_nc_sid=58080a&oh=00_AfD04IA7gcwYrb6sgkoEDgkI5bMFWUD0ZQxUKc8XTHBrZg&oe=65D780A0', 'image_url': 'https://scontent-fco2-1.xx.fbcdn.net/v/t45.1600-4/423533313_120204892227440556_1846253945355318655_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c0a1f7&_nc_ohc=tR8_YlY-wJ8AX_Ud4tJ&_nc_ht=scontent-fco2-1.xx&edm=AOgd6ZUEAAAA&oh=00_AfCOJyshDB3Yp2MmNT0jP0pYd9J6oz_rBOPwKbHUYtlQAw&oe=65D846BC', 'object_type': 'PHOTO', 'id': '120204893214430556'}]}","<AdSet> {
    ""id"": ""120204529722810556"",
    ""name"": ""Nuovo pacchetto: Interazioni Gruppo di inserzioni con impostazioni consigliate""
}","<Campaign> {
    ""account_id"": ""803416554909198"",
    ""id"": ""120204529722790556"",
    ""name"": ""Sponsorizzata San Valentino"",
    ""objective"": ""OUTCOME_ENGAGEMENT""
}",2024-01-31T09:41:30+0100,120204529722800556,Nuovo pacchetto: Interazioni Inserzione con impostazioni consigliate
